|invoiceId|custId|batchId|item_summary.paper|item_summary.rock|item_summary.scissor
685|79663|h307|zi523|34.0|18.0|
686|347065|q129|aw890||16.0|
687|857684|u863|sa654||19.0|
688|114876|e436|kl575|3.0|5.0|25.0
689|336283|g228|wf642|5.0|32.0|
690|489952|f261|zp918|15.0|47.0|24.0
691|276738|z911|sa823||46.0|
692|791115|g009|wr649|8.0|13.0|30.0
693|968048|y438|pr221|||9.0
694|842317|u444|pd995|48.0||
695|474971|y157|ao199|8.0||50.0
696|191821|j253|ah542|26.0|48.0|26.0
697|965610|l143|ne505|17.0||
698|276083|k187|dy433||12.0|
699|635326|z881|up072||6.0|25.0
700|89754|y505|yo264|||8.0
701|943066|d665|pq115|8.0||
702|974475|t486|mx431|13.0|1.0|30.0
703|808000|n434|qr008|33.0||
704|526635|r560|tj027|5.0|22.0|27.0
705|922862|a154|cu018|7.0|6.0|32.0
706|673646|w108|sb713|24.0|31.0|46.0
707|690968|w934|hu498||4.0|
708|992154|b710|dy491|38.0|38.0|1.0
709|948699|l749|yp247|27.0|6.0|38.0
710|44415|r522|rv586|32.0||4.0
711|613429|m832|vo933||19.0|
712|506873|n709|ny289|43.0|12.0|43.0
713|379866|c516|hi336|2.0|46.0|13.0
714|501683|k085|th197|39.0||14.0
715|18918|l041|fa717|15.0|40.0|
716|834310|l909|dl078|34.0|23.0|41.0
717|431277|e122|uj898|6.0||18.0
718|879665|i881|fb005|4.0||33.0
719|48683|t404|db470||4.0|
720|777456|q665|lk327|6.0|10.0|50.0
721|359699|n732|ip310||43.0|28.0
722|42877|b296|nh270||24.0|3.0
723|589962|v139|gt350|||28.0
724|181145|e829|fj830||9.0|5.0
725|588949|t486|tc205|15.0||
726|567000|j363|jn325||12.0|
727|622244|a837|va633|9.0|23.0|14.0
728|647964|r629|ib672|40.0|15.0|21.0
729|355974|p215|gm208||5.0|
730|994528|a863|as220|21.0|25.0|
731|957721|s317|ax575|39.0|19.0|31.0
732|353836|a820|jb239|14.0||
733|749181|s714|ei206|5.0|14.0|25.0
734|275984|h489|vy906|10.0|30.0|9.0
735|479927|y299|ns700|8.0||
736|845246|z401|do226|28.0|26.0|2.0
737|113424|s176|yq079||9.0|
738|675624|l441|zs189|28.0||
739|589113|d831|mo616|21.0|21.0|46.0
740|512542|k973|wl451|||36.0
741|371345|s989|qp368||49.0|
742|818546|d474|mh833|34.0|35.0|28.0
743|267354|j059|ig564|14.0||
744|246449|o572|bz665|||18.0
745|764481|j253|hw150|33.0|31.0|15.0
746|64242|b632|fx860|34.0|43.0|16.0
747|997386|m105|ye070|3.0||2.0
748|152888|m128|oa556|18.0|45.0|28.0
749|6523|f436|ey251||25.0|25.0
750|212306|d864|eg071|47.0|8.0|
751|612255|e614|qq662|2.0||
752|39635|h809|vn455|32.0|44.0|22.0
753|636075|v727|pf100||16.0|
754|598380|q429|sp587|44.0|33.0|35.0
755|387118|x101|ds803|2.0|8.0|18.0
756|286457|e637|pi597|26.0|8.0|
757|164852|r379|vu785|12.0|47.0|12.0
758|918706|o536|ov717|43.0|13.0|
759|976498|t812|fv538|30.0|43.0|
760|553824|x916|yt537|||49.0
761|391631|o853|wt969|8.0||
762|992777|x506|hd664||19.0|26.0
763|67988|e102|sb220|47.0||21.0
764|787314|i217|qf803|31.0|41.0|19.0
765|374901|b895|pf915|47.0|16.0|28.0
766|303260|i163|gr734|45.0||
767|840472|j310|ju481|1.0|39.0|
768|748468|d395|vr914|1.0||
769|313915|i755|zo165|||48.0
770|672349|e145|xx433|6.0|6.0|
771|920065|i146|qv073||5.0|
772|440372|p567|ia452||14.0|
773|742232|t404|my121|||21.0
774|752813|j414|fk970|||4.0
775|917018|y299|yx258|5.0||
776|842534|y716|zw403|4.0|41.0|
777|189543|q257|ss000|23.0||
778|966836|a061|fe701|25.0|48.0|16.0
779|488228|d969|xq587||17.0|26.0
780|305384|v558|pl595||33.0|
781|563495|x425|px478|31.0|2.0|5.0
782|460065|d665|vv782|47.0|36.0|16.0
783|858760|i903|bz570|34.0|25.0|45.0
784|468195|z169|st266|41.0|10.0|
785|378248|n709|ps304||29.0|
786|325481|r271|wx218|26.0||
787|497639|g542|so642|18.0|3.0|
788|522615|o413|qn010|9.0|7.0|
789|182182|b644|if042|10.0|48.0|
790|426770|i325|xb649||22.0|
791|894438|j312|dn269|32.0||
792|376856|x912|pg957||38.0|
793|598778|d785|iy333|43.0||
794|421853|b842|qp899|45.0|7.0|33.0
795|166247|v469|dt522|4.0|33.0|
796|365683|d773|aq206|10.0||
797|948364|t203|ef092||42.0|29.0
798|327871|b403|tm871|7.0|46.0|2.0
799|998490|k464|hh809|21.0|25.0|14.0
800|504293|p927|hh112|48.0|1.0|11.0
801|541544|p060|tc205|36.0||
802|816121|w295|om643|1.0|29.0|50.0
803|851536|t278|ma651|24.0||
804|32632|c464|ev697|35.0|16.0|26.0
805|869260|r387|ao370||21.0|34.0
806|704453|b584|wp572|35.0|35.0|10.0
807|624797|c508|xs368|18.0||37.0
808|636254|c080|uy822||33.0|
809|72919|l909|ds803||7.0|
810|782492|x295|xb760||6.0|
811|431025|r611|km134|11.0|26.0|42.0
812|320081|l468|db549|32.0|22.0|15.0
813|750833|q139|fo191|9.0|2.0|34.0
814|396504|k331|nl318|44.0|19.0|43.0
815|490294|c079|ez222|7.0|5.0|36.0
816|422264|r676|wq981|31.0|36.0|44.0
817|691694|y341|ks662|29.0||12.0
818|792575|w734|vc354|||8.0
819|439897|y608|js262|||18.0
820|931128|q571|hi336|49.0||2.0
821|985923|x383|nm940|17.0|5.0|27.0
822|755577|l245|nd133|14.0||30.0
823|435430|y311|ic690|11.0|28.0|
824|874983|p790|jl515||5.0|
825|674177|y335|pz548||3.0|45.0
826|791118|w295|fe748||47.0|14.0
827|634889|e637|ug610||4.0|29.0
828|564743|c490|hl280||26.0|16.0
829|515491|t404|xp782|35.0|33.0|16.0
830|875044|p994|dp074||13.0|
831|380430|m884|gj318|40.0||
832|63078|n273|um432|32.0|29.0|8.0
833|928723|c620|wg026|16.0||
834|434261|g172|zp324|13.0|16.0|22.0
835|365105|l742|dv987|39.0|3.0|
836|199885|k726|gv962|||39.0
837|519737|d229|gl773|||36.0
838|919075|h236|rx907|||43.0
839|930734|k464|mr877|36.0|39.0|
840|102720|v307|rn862|28.0|47.0|14.0
841|147951|v309|th356|||11.0
842|164256|d781|jb038|5.0||32.0
843|724416|w994|vd704|27.0||
844|404740|b677|qg949|24.0||
845|82155|b924|th356|41.0|3.0|15.0
846|382238|k341|js247|18.0|49.0|14.0
847|328512|m576|fg719|24.0||31.0
848|286162|y228|oz733|43.0|2.0|
849|741265|c500|yk602|8.0||
850|446232|d933|jw955||45.0|
851|363454|o146|va652|20.0|38.0|11.0
852|968317|w230|ee481|48.0|46.0|
853|440120|k015|ih010|47.0|17.0|32.0
854|263855|e059|qh038|21.0|17.0|12.0
855|963898|u834|fo549||37.0|28.0
856|254930|v084|sk731|27.0|1.0|37.0
857|210795|e455|ug610||25.0|
858|762020|s318|tn020|1.0||
859|984452|q294|td850||28.0|
860|281214|z441|sr398|39.0||37.0
861|868355|y667|jp501|25.0||
862|714133|h071|zh628||50.0|35.0
863|707944|g409|gy614|23.0|12.0|32.0
864|11356|g730|py642|||18.0
865|336307|h712|en392|||30.0
866|296028|d943|do334|27.0|39.0|42.0
867|253130|b713|ri265|45.0||37.0
868|304273|l071|cw433|5.0|38.0|8.0
869|831577|y813|kp634|21.0|50.0|11.0
870|13678|o717|rt569|29.0|43.0|9.0
871|744093|w146|vm792|1.0||11.0
872|760927|c049|lf926|40.0||
873|891901|s268|yi679|26.0||26.0
874|470239|f421|ao199|21.0|9.0|34.0
875|328885|c168|uw250|26.0|21.0|50.0
876|6714|k619|si856|41.0||
877|536562|y521|es732|5.0|40.0|36.0
878|373886|u726|el075|32.0|44.0|36.0
879|384253|e614|tc933||9.0|
880|462793|n399|ie967|8.0|39.0|26.0
881|612474|n114|rf256|23.0|19.0|26.0
882|851461|p341|py078|45.0|42.0|31.0
883|875181|b924|sz930|39.0||21.0
884|140744|u359|cs711||6.0|15.0
885|294423|e145|vz009|49.0|22.0|3.0
886|270917|t311|fo693|21.0||22.0
887|71812|n581|cr313|35.0||
888|663894|m469|ft182|36.0||49.0
889|335250|w025|dl078|11.0|29.0|
890|300905|b909|cq588|35.0|43.0|28.0
891|283069|j400|cq855|23.0|21.0|42.0
892|212814|i365|aw087||5.0|
893|959442|f271|la328|25.0||
894|592725|y118|tw559||42.0|
895|747522|x295|um425|7.0|37.0|
896|632130|n671|an550|15.0|26.0|5.0
897|726280|w851|fg900|||45.0
898|55490|e927|pf087|2.0|30.0|
899|391050|t278|ye438|7.0||
900|260455|x390|fg719|13.0|25.0|39.0
901|358704|s068|yf707|38.0|11.0|
902|649981|q468|bv693|7.0||50.0
903|281863|c580|dg739||3.0|
904|928835|y772|ae253||9.0|
905|898667|h804|qp899|41.0|30.0|42.0
906|842775|x024|ch071|1.0|43.0|11.0
907|74018|n087|ez165||34.0|26.0
908|645465|i459|gf086|18.0|40.0|
909|941892|f783|cw008|23.0|3.0|4.0
910|202332|n286|ux393||11.0|1.0
911|219343|x026|fg274|35.0||
912|792220|l245|xx481||1.0|
913|231908|h307|kz393|49.0||49.0
914|158643|w298|wm594|20.0|35.0|36.0
915|260|a837|js262|2.0|49.0|
916|207446|w297|hb203|29.0||
917|150407|p845|wk824|||50.0
918|778634|t756|pf915|24.0|16.0|17.0
919|961704|d723|cu060|44.0|42.0|8.0
920|775118|q835|cu670|3.0||
921|152777|o097|in474|37.0||
922|469251|k187|vl770|1.0|13.0|31.0
923|23568|u660|ju481||5.0|
924|100072|d888|ye408|30.0|10.0|12.0
925|299246|x295|mt154|41.0|13.0|12.0
926|521522|t989|bk188||31.0|39.0
927|742026|l909|ou438|35.0||
928|188501|n581|kz670||16.0|
929|62050|m504|uz269|11.0|33.0|21.0
930|156079|g695|lo785|||23.0
931|963236|a672|pr305||32.0|
932|431613|x826|jp941|||23.0
933|445741|w850|hy645|40.0|24.0|48.0
934|508092|l896|ge353|33.0|34.0|
935|769159|f625|uj891|15.0||
936|815003|i448|eo306|5.0|36.0|31.0
937|521047|f039|yh018||8.0|
938|48055|k158|lo606|22.0|31.0|10.0
939|532759|i250|ei933||9.0|37.0
940|943178|g876|sj439|6.0|26.0|
941|8688|b632|rt187|6.0|11.0|2.0
942|504967|i231|oc547|||27.0
943|953402|b924|te357|19.0|41.0|28.0
944|114985|q129|mu971|2.0|44.0|
945|254974|d475|de814|46.0||
946|121529|c001|eg071|||24.0
947|981742|x528|dg835||31.0|21.0
948|419429|b713|bt908|||11.0
949|450676|c168|kc226|2.0|14.0|25.0
950|176498|q284|ie887|||16.0
951|110081|c251|jp501|48.0||
952|350015|i671|cr446|37.0|3.0|
953|359282|v929|wl651|7.0|47.0|45.0
954|312375|w676|gl375||39.0|
955|157593|q257|bd285|||3.0
956|71987|m110|ph646|17.0|15.0|34.0
957|479429|q230|sz024||44.0|
958|348581|v362|py642|||12.0
959|268640|t088|lt562|32.0|48.0|1.0
960|327257|o291|hu498|||13.0
961|573920|z049|ok761|27.0|2.0|
962|167394|a837|fa717|19.0|30.0|
963|409015|b403|xa928|||24.0
964|698544|m254|gr621|9.0|48.0|7.0
965|901378|v362|sa042|27.0||
966|372956|f465|sz331|34.0||42.0
967|443564|x390|hi463|||29.0
968|50689|d133|no734|3.0||
969|929896|z262|lt562|34.0|21.0|2.0
970|565400|j538|br803||4.0|
971|83591|x597|cq081|27.0||42.0
972|777034|y341|od707|45.0||3.0
973|584600|b920|jj167|11.0||41.0
974|500720|a319|tx329|22.0|5.0|15.0
975|477140|u834|eb364|46.0|22.0|
976|458438|l163|th356|27.0|28.0|4.0
977|859858|o250|su328|31.0|3.0|22.0
978|604130|k247|db549|||25.0
979|624877|k174|tp658||15.0|
980|112146|x506|ui092||6.0|33.0
981|980722|u509|tl108|||4.0
982|685795|o440|px887|10.0|41.0|46.0
983|916299|r499|la328|6.0|47.0|37.0
984|519304|r026|ps304|16.0||7.0
985|83236|h715|pb909||24.0|
986|61859|t499|pz188|20.0|4.0|5.0
987|167061|c877|ts953|15.0|11.0|40.0
988|436786|g240|yr667||48.0|44.0
989|834688|g542|tb092|||48.0
990|518569|v625|wu444|||34.0
991|335279|o291|dh495|||27.0
992|515177|t896|dp074|36.0|41.0|
993|247570|r387|oi386|||9.0
994|636442|x640|cj701||26.0|
995|365376|t024|rb617||19.0|23.0
996|676257|x916|jl885|47.0||
997|805493|d777|lu853|35.0|23.0|29.0
998|740355|n273|kw492|42.0|9.0|
999|623565|s889|mw268|8.0|30.0|9.0
1000|133682|d316|ss867||19.0|
1001|37913|p533|gt350|35.0||17.0
1002|627839|t545|su328|28.0|47.0|11.0
1003|150599|n938|wh047|27.0|35.0|45.0
1004|462887|f503|co427|31.0|46.0|25.0
1005|660095|k341|jr745|24.0|9.0|30.0
1006|655496|n286|gv897|||9.0
1007|344455|z792|bq422||23.0|
1008|440861|x095|db470|43.0||
1009|341755|d475|it533|39.0|16.0|10.0
1010|679957|d395|pl358||44.0|26.0
1011|577465|x024|mr005|14.0|37.0|30.0
1012|99397|x368|dj153||10.0|
1013|323098|o659|gp459|14.0|24.0|33.0
1014|334481|a164|zl173|12.0|5.0|50.0
1015|252137|g646|ef602|8.0|46.0|
1016|757231|k619|mu445|29.0|26.0|38.0
1017|745966|f135|wb853|48.0||
1018|145933|w518|sz118|3.0|28.0|
1019|834466|k380|ix945|48.0|47.0|17.0
1020|857066|x186|ql302|21.0||
1021|31005|y689|dy869|33.0|38.0|
1022|932917|g232|vj026|42.0|24.0|9.0
1023|367649|z012|zf574|20.0||17.0
1024|219999|z227|vu477|||37.0
1025|237349|c071|wc356|3.0|9.0|
1026|362348|d395|vx707|||3.0
1027|564701|m832|ii384|||10.0
1028|427733|e382|bd177||37.0|45.0
1029|819002|v506|ue726|42.0|8.0|14.0
1030|555506|h814|ym647||39.0|
1031|742660|y140|ew659|||12.0
1032|378872|f560|zt284|||43.0
1033|88024|o742|ix182||50.0|
1034|202713|c263|uu112|||26.0
1035|554515|z611|pc700|25.0|31.0|26.0
1036|991606|t024|ae253|24.0||44.0
1037|707464|c130|et715|33.0||
1038|576166|k226|tb696|37.0||
1039|658418|e455|oi586|50.0|27.0|43.0
1040|535378|c630|cq178|||33.0
1041|217851|c602|lh722|||38.0
1042|868297|y376|ev697||18.0|5.0
1043|515633|b920|fl440|38.0|48.0|19.0
1044|760031|q284|es311|39.0||12.0
1045|762996|q357|mp754|50.0|33.0|
1046|215945|z350|ur801|8.0||
1047|724843|k174|dj153|8.0|40.0|7.0
1048|785419|j174|ry891|20.0||19.0
1049|675073|z561|ms413|||49.0
1050|701856|v689|ed292|||33.0
1051|3668|g915|ny289|28.0||
1052|402478|j059|sl996||11.0|11.0
1053|511821|w230|jn913|5.0|39.0|
1054|956269|j211|qa351|34.0||43.0
1055|597799|x826|pb909|22.0|44.0|14.0
1056|31951|u550|iw269|13.0|15.0|
1057|536888|t814|qx596||25.0|
1058|969322|d831|rc947||44.0|15.0
1059|357949|k135|ia452|9.0|8.0|43.0
1060|890928|i671|ix182|45.0|36.0|
1061|25314|q049|an647|17.0|21.0|6.0
1062|320390|p042|xw747|21.0|25.0|4.0
1063|434054|i694|ou438||39.0|
1064|591355|p499|tm882|33.0|6.0|35.0
1065|874428|a500|qo013|18.0|31.0|
1066|638118|r139|hs440||14.0|
1067|818190|c815|sa654|48.0|38.0|28.0
1068|800613|q342|zt039|8.0||
1069|378610|k738|zj779|36.0|42.0|
1070|550408|i044|dp932|14.0||50.0
1071|573549|z792|ks811|12.0||
1072|421182|h037|zj953|||41.0
1073|132072|j435|xp865|25.0||15.0
1074|534333|n859|qt355|2.0|41.0|
1075|381281|a294|cb798|40.0|21.0|31.0
1076|460825|g239|sd084|21.0|8.0|22.0
1077|875861|o322|lj090|7.0|46.0|32.0
1078|684533|s792|ak745|49.0|42.0|
1079|824742|n144|jn512||46.0|
1080|105665|j534|vs861|||13.0
1081|210544|k891|ge353|38.0||
1082|602121|z095|so324|42.0||
1083|208721|x425|wy974||33.0|
1084|312239|z087|mq218|8.0|30.0|40.0
1085|108263|d953|am789|9.0||
1086|639703|s755|ko139||46.0|
1087|52117|e722|gk004||31.0|3.0
1088|215584|f615|ap430|28.0|2.0|44.0
1089|519909|w934|it533|17.0|14.0|
1090|225884|t404|il016|10.0|22.0|5.0
1091|585563|a176|pa627|22.0|32.0|33.0
1092|322725|q299|ej510|19.0|27.0|44.0
1093|736230|o835|qo829||13.0|21.0
1094|951228|g646|gt028||23.0|
1095|773447|n750|hw133|28.0|29.0|24.0
1096|203174|a843|et715||1.0|
1097|942923|k331|gm208|25.0||25.0
1098|523606|a154|yh292|||40.0
1099|835201|o995|vm543||14.0|
1100|171442|g154|bl371||1.0|14.0
1101|930670|a306|ju481|5.0||
1102|209139|l164|xa615|14.0|35.0|43.0
1103|214190|u550|sz391|32.0|26.0|
1104|736633|q567|ar911|||29.0
1105|291179|a921|hu936|41.0|23.0|3.0
1106|601885|b650|xz335|29.0|3.0|26.0
1107|687448|p842|pd995|3.0||
1108|69457|m832|fm794|7.0|24.0|
1109|668829|q340|nv793|43.0|37.0|15.0
1110|463648|m963|hu498||36.0|
1111|570322|b389|ni201||45.0|32.0
1112|576550|n522|lf926|43.0|26.0|41.0
1113|112562|z555|ji047|5.0||
1114|27962|q880|ui385|8.0|13.0|28.0
1115|48745|o905|po591||21.0|
1116|606033|p042|jn512|45.0|4.0|13.0
1117|635374|q835|yp247|8.0|8.0|11.0
1118|101738|l468|gh972|48.0|36.0|9.0
1119|315360|b650|sy526|19.0|4.0|12.0
1120|396475|y772|sz942||18.0|4.0
1121|794184|p613|je431|14.0|38.0|40.0
1122|139580|u224|bz339||12.0|
1123|708873|p738|gt028|||22.0
1124|387426|h886|yh396|22.0|4.0|36.0
1125|728926|q299|ks311|||22.0
1126|341723|g991|gi094|31.0|19.0|42.0
1127|637609|x916|eg653|11.0|32.0|17.0
1128|53584|s777|ln867|||25.0
1129|348635|k891|cw931|35.0||46.0
1130|924546|k111|rx765|43.0|48.0|48.0
1131|992835|l394|cx354|23.0|25.0|50.0
1132|601888|a164|wk719|21.0||
1133|733164|q230|ba597|19.0|5.0|
1134|630895|g172|pw756||23.0|
1135|611474|n399|ih858|||45.0
1136|810370|b115|sx821|3.0|47.0|25.0
1137|885312|s889|dt065|49.0|5.0|17.0
1138|567915|f783|jy437|9.0|35.0|39.0
1139|941425|i424|gt028|||41.0
1140|908625|m469|nj603|||16.0
1141|176718|y040|ag425|40.0||
1142|716047|c593|kb215|14.0|12.0|17.0
1143|496070|d785|gf086|33.0|19.0|
1144|459663|h478|pw569|47.0|47.0|21.0
1145|59225|r605|su691|44.0|30.0|27.0
1146|982364|k057|ty146||9.0|
1147|352430|i432|rm668|12.0|28.0|2.0
1148|201523|c983|il346|30.0|35.0|40.0
1149|565962|l574|lo606|31.0|31.0|5.0
1150|51961|m484|st159||47.0|2.0
1151|244504|t611|lv316||27.0|44.0
1152|957409|k187|yu966||47.0|
1153|376513|l164|cm514|9.0|11.0|9.0
1154|345508|y667|ps304||21.0|
1155|518023|e829|it696|12.0|34.0|16.0
1156|502764|b644|bq723|40.0|42.0|49.0
1157|223712|j492|ao199|38.0|17.0|26.0
1158|788877|p195|tw064|15.0|16.0|9.0
1159|568332|i881|gk819|33.0||40.0
1160|969248|j174|yc979|3.0||
1161|965274|i311|tm139|10.0|7.0|
1162|436983|l955|ae772|||41.0
1163|295392|f436|sb378||41.0|47.0
1164|931754|t020|lr126||7.0|
1165|44777|l749|xk075|18.0|26.0|37.0
1166|780050|f836|uo512|13.0|1.0|40.0
1167|359501|x186|yn234|||37.0
1168|799564|w921|zm015||27.0|
1169|641495|r827|ho907||2.0|
1170|437356|q230|no518||13.0|
1171|654784|q919|wd268|44.0|44.0|20.0
1172|392885|n273|um102|28.0|1.0|27.0
1173|425894|l801|iz254|47.0||
1174|924459|z708|eo306|48.0|21.0|36.0
1175|554919|m273|aj564|11.0|7.0|31.0
1176|56653|y634|ba597|36.0||12.0
1177|998614|g232|yc905||14.0|29.0
1178|547651|c287|ib929|21.0|28.0|31.0
1179|982959|i281|xv318|43.0|7.0|
1180|94163|a357|ge353|47.0|11.0|1.0
1181|797253|a125|pm508|||41.0
1182|144276|v078|vc354|21.0|19.0|
1183|964409|d316|mo616|||35.0
1184|114096|m388|uq848|||35.0
1185|875361|k711|nl328|40.0|9.0|22.0
1186|243913|c001|pn078||30.0|21.0
1187|62627|l693|jo283||7.0|22.0
1188|682785|h989|pu650|4.0||
1189|759001|m256|nr626|39.0||
1190|396125|u335|tg848|17.0|12.0|
1191|484836|t338|yn241|15.0|2.0|35.0
1192|222049|r819|nh268|34.0||22.0
1193|635966|d467|xh088|45.0|8.0|3.0
1194|840466|a141|lv540|1.0|32.0|32.0
1195|293071|f615|hh809|34.0||
1196|640863|f465|hl280|||19.0
1197|274251|t786|kl877||27.0|
1198|380807|i465|oz733||15.0|11.0
1199|797159|a145|cq178|41.0|11.0|22.0
1200|357287|v784|hx411||45.0|
1201|283601|f421|dl514|29.0|28.0|
1202|885809|l801|xz216|27.0||20.0
1203|813915|p195|jt171||47.0|3.0
1204|61267|z953|wm303|||17.0
1205|405603|f465|oe777|13.0||34.0
1206|966486|v506|sd383||25.0|3.0
1207|646767|x024|yh720||28.0|11.0
1208|199039|u882|he469||20.0|38.0
1209|655669|s321|tt382|45.0||35.0
1210|289221|z881|dt522|41.0||
1211|369234|w760|gy213||48.0|35.0
1212|582093|d239|gt755|||26.0
1213|993973|f794|vb102|||13.0
1214|416593|i311|cr523|||35.0
1215|124908|w865|wi857||4.0|
1216|55827|r536|nv446|17.0||34.0
1217|637882|x203|yl769|6.0||
1218|859077|y521|ph646|5.0||15.0
1219|436146|x065|am900|34.0|49.0|34.0
1220|501405|v084|vl226|20.0|37.0|26.0
1221|306642|t338|ou136||24.0|
1222|466313|d953|xa615||1.0|
1223|132834|f598|qn010||38.0|21.0
1224|435957|h656|fj348|29.0|12.0|20.0
1225|368415|p328|nn328||20.0|6.0
1226|391871|c979|mi623|28.0||
1227|398049|h607|su328|45.0|45.0|28.0
1228|356068|x203|ok237|1.0|11.0|3.0
1229|661252|u337|ii384|50.0||
1230|473796|k973|rl194|1.0|49.0|42.0
1231|855430|q827|pl921|3.0|22.0|41.0
1232|284124|c620|bt334|20.0|5.0|
1233|980038|b670|rl266||23.0|
1234|994289|x101|at875|36.0||
1235|845344|d225|cq094||16.0|
1236|454525|i250|cr523|3.0|26.0|44.0
1237|954035|p891|qb525|4.0|31.0|
1238|828837|y422|zm929|31.0||50.0
1239|89566|f346|io939|23.0|38.0|20.0
1240|312730|i767|kf296|16.0|21.0|2.0
1241|384974|c602|ij650||1.0|
1242|972218|u265|mq478||46.0|
1243|938240|z051|jy489|33.0||30.0
1244|429614|r611|aq206|22.0||
1245|777136|y741|jz524|49.0|40.0|49.0
1246|854981|i401|hu529||32.0|38.0
1247|366243|m469|xo065|||30.0
1248|270095|f071|fk321|4.0|23.0|28.0
1249|696056|d363|ym036|6.0|9.0|30.0
1250|442494|t486|kc226|16.0|11.0|7.0
1251|362081|d225|yj300||20.0|
1252|349318|z012|uv258|||16.0
1253|507489|g695|ma371|47.0|3.0|
1254|220143|n581|jz418||5.0|
1255|36550|n393|vi903|||13.0
1256|87415|k032|mg938||24.0|21.0
1257|568935|o545|ss867|1.0|11.0|
1258|271442|u928|xy589|8.0|1.0|41.0
1259|985586|x238|js262|37.0|35.0|25.0
1260|163105|x996|fx314|45.0|17.0|1.0
1261|427698|q090|ib672|18.0||49.0
1262|620203|a119|bx858|27.0||
1263|596296|f943|xk075|14.0|21.0|
1264|25377|b119|sg512|40.0||
1265|612722|x065|fk006|||31.0
1266|862757|l785|ln835|||9.0
1267|78943|k726|aq206|36.0|24.0|23.0
1268|995326|j028|dt447|17.0|6.0|39.0
1269|965026|g172|wl651||40.0|47.0
1270|771985|u337|cc095|||8.0
1271|872550|g962|zm560|19.0|37.0|24.0
1272|84455|q257|ll832|||36.0
1273|408681|c629|ye802|28.0|34.0|
1274|77957|x826|dm600|46.0||
1275|920796|q392|ny884|42.0|34.0|19.0
1276|613935|l422|qe210|14.0|49.0|
1277|629532|g879|wr871|49.0||
1278|768473|p676|sm927|17.0|25.0|
1279|579292|f118|zt284|32.0|28.0|9.0
1280|345273|k226|cs810|||23.0
1281|387721|j138|ib672|39.0|49.0|8.0
1282|319681|i231|vd704|15.0|19.0|2.0
1283|635951|x203|te994|41.0|41.0|
1284|40380|x422|wh047|12.0|40.0|
1285|741722|k153|rt569|34.0|30.0|31.0
1286|999549|k457|pk393|20.0||41.0
1287|136820|b119|ox693|36.0|43.0|30.0
1288|220807|b107|sg512|||5.0
1289|666338|r827|yv232|12.0|41.0|4.0
1290|435956|k341|pn304|49.0|34.0|3.0
1291|925188|s719|hi336|23.0|2.0|
1292|831218|w942|wt375|5.0||8.0
1293|504525|v506|pa758|26.0|24.0|21.0
1294|851887|x368|th356||41.0|
1295|264708|q193|ur801|||14.0
1296|257063|v727|ti835|24.0||
1297|580376|z672|bc436|28.0||16.0
1298|628521|c214|tv330||9.0|16.0
1299|270130|u834|hj738|6.0|16.0|1.0
1300|902651|v124|gp894|12.0|29.0|35.0
1301|207138|g836|qs712|14.0|3.0|12.0
1302|833620|z217|mn866|28.0|33.0|30.0
1303|19777|c080|gr646|8.0||5.0
1304|221818|u252|vc354|38.0|45.0|47.0
1305|434303|u359|gt889||26.0|
1306|306015|c214|xh088|30.0|36.0|19.0
1307|332443|i767|ha014|3.0|40.0|
1308|163281|v727|oa566|||19.0
1309|737141|y954|vm792|38.0|19.0|17.0
1310|20970|a863|ta019|42.0||
1311|906541|w482|nc838|19.0|11.0|28.0
1312|726585|s176|yn241|11.0||21.0
1313|707596|w499|yh720||11.0|40.0
1314|676333|d475|sx992|5.0||10.0
1315|463161|t339|qz768|39.0|47.0|24.0
1316|531852|m388|vh776|4.0|23.0|45.0
1317|622191|r536|bs857|||45.0
1318|92304|h818|ev955|6.0|39.0|2.0
1319|470174|l468|ak189|34.0|34.0|
1320|983884|z248|nm940|49.0|49.0|3.0
1321|161392|m105|wc742||3.0|25.0
1322|961022|b927|ao199|17.0||
1323|721956|g400|vu785|25.0||2.0
1324|413167|t339|mh833||33.0|
1325|627535|t311|nk812|49.0|20.0|13.0
1326|166193|z419|jp501|44.0|24.0|
1327|986429|v677|gv962|49.0|42.0|43.0
1328|430912|r762|kg193|27.0|25.0|33.0
1329|539904|y040|cx797|2.0|31.0|9.0
1330|233197|w572|yw373|46.0|35.0|
1331|959439|n520|sx826|15.0|13.0|8.0
1332|222045|v078|hn560|36.0|48.0|20.0
1333|234696|p567|yu023|46.0||
1334|267642|m628|cc095|4.0|9.0|
1335|971760|k925|wx865|||47.0
